Director,Rating
1697220,7.3
1697778,4.1
1697779,8.2
1697958,7.43
1698005,4.1
1698032,6.5
1698191,3.8
1698799,6.0
1698950,5.9
1699359,5.85
1700417,4.7
1700632,3.9
1700849,5.6
1701294,7.3
1701530,5.1
1701769,7.3
1702726,8.5
1702873,7.0
1703730,6.2
1703908,3.6
1704173,7.25
1704196,7.3
1704587,8.1
1705088,7.2
1705198,7.1
1705334,6.3
1705728,6.0
1706054,6.4
1706101,4.6
1706210,4.9
1706702,5.2
1706728,5.0
1706730,6.6
1706947,5.1
1706994,5.95
1707307,6.8
1707409,5.0
1707452,6.93
1707583,8.6
1707959,6.43
1708196,6.6
1708671,3.9
1708673,6.97
1708759,3.6
1708934,3.65
1709095,4.9
1709120,6.57
1709200,6.3
1709245,6.0
1709286,7.43
1710157,4.3
1710785,4.7
1710837,6.2
1711170,6.45
1711208,6.4
1712197,7.1
1712460,6.23
1712601,5.83
1713761,6.6
1713771,6.37
1713931,8.7
1714422,2.75
1714570,6.85
1714895,6.75
1715055,6.4
1715648,6.1
1716301,5.83
1716460,7.9
1716979,8.1
1718109,5.9
1718190,6.47
1718368,6.75
1718464,6.0
1719383,4.8
1721531,7.5
1721551,6.91
1721649,9.0
1722069,7.4
1722319,6.3
1724003,7.0
1724079,6.2
1724282,5.7
1724448,5.2
1724844,7.4
1725083,5.2
1725224,4.3
1725379,7.1
1725396,5.8
1725410,6.8
1725815,5.7
1727619,4.6
1727689,6.1
1727855,7.2
1728235,6.72
1728930,6.76
1729325,6.67
1729639,5.8
1730022,6.7
1730171,6.55
1730474,5.1
1730607,7.0
1730629,5.45
1730893,5.2
1731309,6.95
1731340,6.95
1731628,4.33
1731939,7.6
1732590,6.2
1733005,7.2
1733083,2.8
1733160,6.14
1734126,6.3
1734250,6.7
1734274,4.6
1734384,4.7
1734831,7.73
1735006,6.5
1735310,6.8
1735382,4.9
1735852,6.84
1736223,7.0
1736454,6.5
1737036,6.45
1737819,6.2
1738568,7.3
1739053,6.4
1739096,6.4
1739606,5.32
1740954,4.9
1741346,6.5
1741710,6.2
1741808,6.6
1742957,4.97
1743134,4.5
1743152,6.3
1743222,7.42
1743296,3.85
1743791,6.2
1743890,7.9
1744164,4.1
1744641,4.0
1745033,6.36
1745071,4.6
1745440,6.8
1745888,6.7
1746024,5.3
1746619,7.4
1746891,5.8
1747268,6.48
1747628,2.5
1747682,6.1
1747752,7.2
1747755,4.1
1747787,6.1
1748106,6.7
1749076,5.6
1749171,6.82
1749280,5.2
1749390,5.4
1749470,5.9
1749522,7.7
1749724,6.5
1749898,7.6
1750005,5.9
1750650,4.4
1751334,4.9
1751483,4.5
1751561,5.57
1751844,7.62
1752104,6.3
1753069,8.4
1753570,5.4
1754108,1.8
1754181,7.1
1754559,5.0
1754864,3.4
1754921,2.4
1755927,6.6
1756102,6.6
1757123,5.8
1757233,4.2
1757240,6.25
1757271,5.3
1757495,6.4
1758447,5.37
1758549,7.2
1758786,6.9
1758834,1.7
1759131,6.55
1759605,4.75
1760640,7.25
1761100,5.8
1761338,6.0
1761459,6.2
1761637,7.1
1761799,5.9
1762090,4.0
1762197,5.55
1762413,7.39
1762781,4.7
1763406,7.6
1763529,7.32
1763774,3.0
1764188,4.1
1764196,5.3
1764263,5.6
1764562,5.4
1765077,6.3
1765127,2.9
1765616,7.05
1765772,5.5
1765992,6.75
1766012,6.85
1766091,7.25
1766246,4.9
1766756,5.7
1767223,5.3
1767272,6.6
1767410,5.5
1768127,3.75
1768446,6.6
1768608,3.55
1768621,6.63
1768884,5.55
1769542,7.5
1769624,6.69
1769765,4.05
1770606,5.3
1770942,5.86
1772975,6.93
1773110,4.7
1773111,4.7
1773301,6.3
1773883,6.8
1774827,5.4
1775065,6.0
1775236,7.1
1775295,4.25
1775848,6.8
1776721,6.4
1776797,7.8
1777098,7.3
1777461,6.7
1777888,6.82
1777892,6.82
1777987,6.6
1778368,4.88
1778535,8.3
1778714,7.3
1778730,6.75
1778846,6.75
1779034,5.9
1779455,6.9
1779812,8.2
1779893,6.8
1780036,8.1
1780455,6.45
1781056,6.7
1781149,6.8
1781211,4.95
1781635,6.55
1781947,5.45
1782175,5.8
1782341,6.8
1782428,5.63
1783045,5.5
1783264,7.0
1783399,6.5
1784735,5.9
1784774,5.67
1785269,5.27
1785980,6.1
1786525,7.1
1786723,8.5
1786934,6.7
1787079,5.9
1787844,7.4
1788271,6.4
1789307,7.33
1789375,4.7
1789425,6.0
1789628,5.65
1791118,5.8
1793203,7.2
1793976,8.2
1793978,5.4
1794015,6.1
1794327,6.35
1794380,5.9
1794447,3.0
1794458,6.4
1795025,7.7
1795146,5.15
1795327,7.3
1795729,6.2
1795800,5.8
1795991,6.9
1796120,3.8
1796191,6.1
1796268,6.8
1796720,5.8
1797320,7.4
1797352,3.9
1797819,7.8
1798138,4.7
1799067,3.6
1799277,5.3
1799318,5.5
1799399,6.0
1799969,7.7
1800416,3.8
1800593,7.4
1800825,5.8
1800859,5.7
1801629,6.7
1801656,5.6
1801931,7.3
1801969,7.3
1802163,6.5
1803085,7.15
1803208,4.7
1803327,6.5
1803484,4.9
1803907,3.3
1804268,5.2
1804650,5.7
1804981,5.7
1805267,5.0
1805285,6.8
1806100,6.3
1806550,2.5
1806594,5.1
1806887,7.3
1807319,6.6
1807783,5.2
1807807,7.0
1808133,7.23
1808269,4.08
1808890,5.6
1809247,7.99
1809410,6.6
1809638,7.5
1809655,4.8
1809845,8.17
1810015,8.0
1810093,7.65
1810334,7.1
1810749,5.93
1811536,7.1
1811642,6.6
1811896,6.1
1811907,7.1
1811992,3.9
1812177,6.25
1812200,5.35
1812642,6.1
1812645,6.1
1813057,7.2
1813395,5.83
1813754,7.6
1813936,6.23
1814106,7.0
1815671,8.6
1815679,5.2
1815862,7.1
1816041,4.3
1816105,8.1
1816681,3.7
1816862,5.75
1817060,4.6
1817182,8.2
1818492,7.1
1819454,7.5
1819504,5.2
1819567,5.8
1819800,5.5
1820180,6.25
1820292,3.6
1820303,5.08
1820737,7.1
1820753,5.5
1820836,6.2
1821568,6.4
1821678,5.8
1821808,4.4
1822185,6.3
1822356,6.3
1822441,5.5
1823826,6.1
1824244,7.9
1824317,7.0
1824361,8.1
1825127,5.0
1825763,7.9
1825820,7.5
1826100,4.2
1826139,5.7
1826189,7.2
1826556,7.1
1827710,5.3
1828234,6.25
1828648,4.5
1829893,5.7
1830104,6.9
1830261,4.1
1830895,5.4
1831174,5.55
1831307,4.6
1832123,8.5
1832445,6.15
1833132,3.2
1834059,4.5
1834715,5.8
1834761,6.5
1835104,4.4
1835212,6.53
1835252,5.6
1835428,6.7
1835949,5.7
1836106,6.3
1836129,6.9
1836281,6.9
1836896,4.2
1837031,1.9
1837259,7.0
1837348,4.85
1837716,6.3
1837792,6.9
1837808,5.3
1838549,4.3
1838908,6.87
1838974,6.9
1839463,7.9
1839504,6.05
1839945,3.2
1840530,5.4
1841108,6.3
1842410,6.87
1842508,5.15
1842537,7.2
1842741,4.6
1843410,7.0
1843723,6.63
1843732,4.1
1843762,7.2
1843886,5.4
1844023,6.6
1844940,8.6
1844950,5.4
1844994,4.7
1845476,5.9
1846189,3.6
1846786,6.4
1846992,3.6
1847259,6.8
1847489,7.2
1847755,5.6
1848047,3.3
1848064,5.76
1848723,6.9
1849301,6.2
1850086,7.63
1850439,6.1
1850492,4.9
1851074,7.0
1851732,6.9
1852007,7.2
1852254,6.45
1852911,7.97
1853637,6.8
1853638,6.2
1853930,7.2
1854196,7.5
1854304,6.55
1854644,6.0
1854673,6.7
1855791,6.2
1856357,7.75
1856416,7.1
1856600,5.95
1856723,5.3
1856852,6.0
1857261,6.0
1857265,4.0
1857316,6.8
1857410,3.0
1857969,7.3
1858215,6.77
1858521,5.3
1858537,5.29
1858968,6.7
1859052,6.6
1859088,6.75
1859173,3.9
1859381,7.1
1859890,7.5
1860003,7.0
1860183,5.6
1860948,8.3
1861533,6.97
1861603,7.15
1861755,6.3
1861891,6.0
1862132,5.1
1862157,4.0
1862175,5.7
1862367,6.3
1862526,7.23
1863215,6.9
1863313,7.4
1863715,6.65
1864112,3.3
1864156,6.9
1864460,5.9
1864522,6.55
1864682,7.0
1864748,7.2
1864798,4.3
1865007,4.9
1866284,6.9
1866326,5.52
1866458,5.7
1866821,6.55
1867251,6.3
1867326,6.65
1867510,6.87
1867652,7.5
1867687,6.0
1867718,6.0
1868083,4.3
1868266,5.1
1868619,3.9
1868672,6.9
1869331,7.4
1869741,6.1
1870209,7.6
1870469,6.1
1870661,7.1
1870689,6.9
1870722,3.4
1871109,5.05
1871453,3.7
1872309,7.4
1872393,7.1
1872822,6.38
1872891,5.7
1873464,6.1
1874098,6.6
1874126,7.6
1874397,7.5
1874409,5.9
1875091,7.6
1875235,8.0
1875682,5.5
1875800,3.9
1875841,7.0
1875887,4.9
1875915,6.5
1875964,7.3
1876208,5.57
1876322,5.4
1877163,2.8
1877432,5.8
1877684,3.97
1877868,6.9
1878624,6.1
1878747,6.6
1878884,5.73
1878920,7.9
1879305,6.75
1879814,5.6
1879956,5.76
1880135,4.1
1880451,8.15
1881429,5.33
1881663,6.9
1881665,6.3
1881993,6.9
1882515,7.4
1882615,6.75
1882821,5.3
1883088,6.5
1884696,5.73
1885186,6.8
1885205,6.5
1885256,4.1
1885410,7.4
1885414,7.1
1886282,6.8
1887152,4.2
1887494,3.6
1888016,7.5
1888192,5.22
1888369,2.5
1888479,5.75
1888493,6.8
1888624,4.2
1888788,6.2
1888982,3.2
1889198,4.6
1889428,7.67
1889551,4.8
1889831,3.8
1890858,6.7
1890911,6.7
1891103,6.85
1891129,6.8
1891329,6.1
1891359,7.0
1891566,4.8
1891890,6.0
1891899,6.6
1892873,7.0
1892924,7.75
1893018,6.35
1893145,6.3
1893158,6.97
1893371,6.8
1893429,7.2
1893813,5.33
1893843,6.0
1893853,6.3
1893894,4.4
1894069,6.3
1894256,6.8
1894562,4.8
1894715,7.45
1895152,6.2
1895266,4.85
1895269,6.0
1895446,6.4
1895490,6.1
1895591,5.1
1895648,6.7
1895789,4.4
1896966,3.5
1897956,3.9
1898520,4.9
1898645,5.93
1899046,6.4
1899048,6.2
1899392,7.9
1899852,8.0
1900695,7.4
1900770,6.9
1900831,7.4
1901044,5.7
1901347,6.87
1901395,4.4
1901580,5.7
1902136,7.45
1902244,4.9
1902891,8.0
1903067,6.3
1903282,7.67
1904113,6.9
1904115,5.1
1904891,4.7
1905219,8.2
1905330,6.4
1905739,6.5
1906612,6.0
1906707,6.4
1907028,7.9
1907326,5.0
1907694,6.9
1907817,6.9
1908356,3.8
1908462,6.0
1908536,6.4
1908873,6.96
1909296,6.2
1909918,6.8
1909946,7.3
1909992,5.65
1910011,5.8
1910033,6.9
1910034,6.88
1910035,7.5
1910790,6.7
1910903,6.97
1911111,4.4
1911148,5.1
1911447,6.6
1911972,3.9
1912356,7.2
1913045,7.0
1913364,6.1
1914501,6.47
1914505,7.21
1914784,6.25
1914885,3.25
1914933,4.9
1915152,5.5
1915229,7.4
1915288,6.5
1916385,5.5
1916487,7.2
1917579,2.6
1918131,7.0
1918704,8.2
1918723,5.8
1919006,6.65
1919173,3.25
1919225,3.6
1919326,7.8
1919663,2.7
1920376,6.7
1920408,6.8
1920784,4.5
1920957,5.5
1921191,6.25
1921272,7.6
1921307,6.97
1921399,6.6
1921462,8.1
1922076,5.55
1922146,4.93
1922491,6.0
1923104,3.7
1924360,8.0
1924606,5.1
1924646,5.9
1924906,5.7
1924927,4.0
1925104,6.8
1925580,7.3
1925880,6.7
1926001,6.8
1926042,7.3
1926386,6.5
1927143,6.67
1927166,6.4
1927441,6.77
1927463,7.26
1927546,7.3
1928137,3.9
1928148,6.3
1928200,3.6
1928213,5.5
1928656,6.0
1928908,5.2
1928918,6.9
1929171,5.9
1929605,5.65
1929975,8.25
1930222,6.8
1930225,8.2
1930382,6.0
1930759,6.0
1931345,6.57
1931879,7.28
1932024,6.0
1932235,6.77
1932724,3.3
1932890,8.0
1932916,6.4
1933254,7.4
1933501,7.1
1933694,6.7
1933756,8.0
1933826,4.3
1934144,5.8
1934761,6.0
1934907,4.9
1935130,7.4
1935152,6.68
1935252,6.8
1935631,5.7
1935832,7.2
1938074,7.7
1938277,6.4
1939914,6.6
1939926,6.37
1940016,6.8
1940056,4.4
1940089,8.3
1940316,5.9
1941104,5.9
1941254,6.7
1941961,7.24
1942638,6.86
1943274,6.4
1943569,3.72
1943737,4.1
1943760,6.93
1944099,6.6
1944529,4.4
1944566,5.9
1944723,7.1
1944729,7.4
1944827,6.4
1944885,4.8
1944905,6.5
1945095,6.5
1945749,4.4
1946106,7.2
1946133,4.2
1946403,5.5
1946991,7.0
1947462,5.2
1947592,5.85
1947822,6.95
1948212,5.5
1948745,1.9
1948906,3.4
1948969,4.1
1949963,7.45
1950989,6.8
1951251,5.4
1951427,5.8
1951522,6.61
1951563,6.34
1951944,5.2
1952002,6.5
1952112,3.3
1952153,5.3
1953034,4.9
1953329,5.2
1953635,4.22
1954291,6.33
1954300,6.6
1954421,6.3
1954473,4.6
1954601,3.5
1954604,5.3
1954824,6.27
1955475,6.1
1956107,6.45
1956258,7.3
1956407,6.1
1956720,6.2
1956737,2.3
1956851,5.7
1957624,6.0
1957712,4.45
1958025,6.87
1958266,6.2
1958372,6.9
1958525,5.9
1958715,3.25
1958771,6.9
1958818,4.5
1959262,6.5
1959784,5.3
1959934,6.6
1960375,6.7
1960740,6.7
1960910,7.44
1960987,3.85
1961338,5.4
1961731,3.3
1961737,5.9
1961940,8.1
1962139,6.7
1962149,5.1
1962179,6.23
1962193,6.01
1962436,3.8
1963185,6.3
1963188,7.93
1963314,5.5
1963384,6.96
1963387,6.3
1963799,7.05
1964048,6.07
1964826,7.26
1965131,5.5
1965209,5.0
1965501,5.9
1965829,2.7
1965846,7.4
1966534,5.7
1966609,6.7
1966613,8.8
1967170,4.7
1967650,6.06
1967706,4.83
1967834,8.1
1968017,6.1
1968691,7.1
1968722,7.2
1968786,5.6
1969201,4.7
1969387,7.4
1969614,7.5
1969749,5.2
1969776,5.75
1970191,8.1
1970454,7.7
1971166,3.4
1971339,5.65
1973397,5.8
1973953,4.4
1973965,5.35
1974225,3.8
1974470,5.6
1974790,4.82
1974969,5.8
1975437,6.1
1975615,3.2
1976294,6.5
1976654,3.9
1976831,6.8
1976905,7.8
1976975,5.2
1977182,6.6
1977221,7.3
1977626,5.73
1977940,8.1
1977980,3.9
1978477,5.6
1979131,5.1
1979604,5.7
1979928,6.85
1980118,7.61
1981051,6.2
1981733,7.2
1982351,7.5
1983487,3.5
1983997,7.0
1984786,6.5
1985322,5.3
1985330,5.8
1986691,8.1
1986728,6.8
1987252,7.0
1987489,7.2
1987828,5.6
1987829,4.5
1988039,5.5
1988906,4.8
1989003,5.2
1989341,6.05
1989536,6.9
1990046,7.2
1990930,5.6
1992065,6.32
1992220,6.6
1992279,7.4
1992315,7.1
1993052,5.1
1993389,3.1
1994211,6.9
1994346,7.6
1994432,4.7
1994508,5.75
1994619,6.0
1994814,6.25
1995075,5.8
1995189,4.8
1995480,3.4
1995516,6.08
1995677,2.6
1995687,6.4
1995726,6.28
1995832,5.5
1995871,6.6
1995961,5.57
1995993,4.9
1996012,4.6
1996405,7.05
1996454,6.2
1996790,6.57
1996896,5.4
1997307,6.33
1997362,7.3
1997730,7.23
1997786,7.24
1997843,3.5
1997848,6.6
1997924,6.85
1998162,6.3
1998720,6.89
1998756,6.1
1998896,3.9
1999655,3.7
2000204,3.2
2001311,4.5
2001804,5.8
2002131,5.4
2002265,2.5
2002875,5.5
2002921,6.4
2003192,5.32
2003246,5.8
2003324,7.13
2003379,6.1
2003464,6.5
2003489,6.8
2004128,6.81
2004226,3.62
2004292,7.8
2004413,6.3
2005060,8.4
2005273,5.1
2005293,7.19
2006132,6.2
2008459,7.8
2008798,7.5
2008820,5.1
2008857,4.67
2008888,5.4
2009083,6.3
2009799,3.9
2010204,6.5
2010283,7.62
2010393,5.0
2010630,7.28
2011362,3.2
2011689,5.9
2011824,7.1
2011963,6.2
2012531,6.2
2012646,6.9
2013053,7.6
2013338,7.49
2013864,3.84
2014168,5.7
2014838,7.4
2015563,8.8
2015581,8.0
2016310,5.0
2016424,7.7
2016553,5.4
2016647,7.1
2016660,5.6
2017180,8.2
2017193,7.4
2017239,6.1
2017419,5.47
2017640,5.8
2018248,6.95
2018726,7.2
2019295,5.4
2019454,7.1
2019610,7.8
2019617,6.1
2020066,5.9
2020209,7.0
2020984,7.68
2021123,6.42
2021249,6.0
2021937,5.1
2022162,6.62
2022349,5.8
2022363,7.3
2022618,6.4
2022778,6.35
2023824,8.7
2023998,5.9
2024017,6.33
2024084,6.2
2024332,6.67
2024339,5.9
2024622,4.1
2026095,4.4
2026845,5.7
2027099,7.2
2027913,8.03
2028277,8.0
2028734,7.1
2028751,6.1
2028848,6.2
2028971,6.05
2029283,7.0
2029650,6.8
2030281,5.66
2030788,5.9
2030796,5.8
2030822,6.47
2030909,7.6
2031057,3.5
2031073,6.3
2031273,7.2
2031946,5.07
2032149,7.15
2032421,6.2
2032692,4.1
2032714,8.4
2033032,5.6
2033128,6.0
2033415,7.4
2033556,4.3
2034030,6.35
2034597,6.7
2034710,6.6
2034858,5.6
2034899,5.8
2035150,7.45
2035297,2.3
2035558,5.5
2035714,6.8
2035888,6.7
2036350,7.3
2036359,5.7
2036708,5.9
2036998,5.6
2037172,6.85
2037632,4.7
2038070,6.3
2038145,7.3
2038570,4.4
2038613,7.0
2038817,7.3
2038825,6.7
2039248,7.3
2039260,6.0
2039434,7.7
2039849,7.1
2039880,7.25
2040939,6.1
2041740,6.0
2041759,6.4
2041765,7.52
2042622,6.7
2043321,5.75
2043377,6.4
2043571,4.9
2043574,4.2
2043657,5.13
2044240,6.65
2044280,7.75
2044321,8.4
2044497,6.5
2045245,7.61
2045702,5.46
2045787,7.7
2045974,7.1
2046025,5.7
2046066,6.9
2046068,3.3
2046720,6.12
2046784,7.0
2047002,7.8
2047110,5.95
2048065,5.37
2048073,6.78
2048381,5.6
2049123,8.4
2049127,8.7
2049336,5.7
2049474,7.25
2049479,5.4
2049535,7.1
2050739,7.1
2050822,2.7
2050867,6.5
2050899,6.25
2050952,6.2
2051156,7.1
2051407,6.1
2051419,7.15
2051462,4.7
2051665,6.4
2051991,7.5
2052023,7.0
2052075,7.1
2052292,7.5
2052398,6.2
2052883,6.1
2052956,7.5
2053149,4.85
2053537,6.0
2054085,6.1
2055664,5.9
2059487,6.6
2062262,7.23
2063919,7.3
2064169,8.1
2066034,5.9
2068344,6.0
2069619,6.2
2070649,3.5
2074560,7.0
2075076,7.1
2075637,7.7
2076041,6.5
2076718,7.8
2078400,6.7
2078464,6.47
2079394,7.6
2080234,7.0
2083259,6.7
2085192,5.2
2089079,7.0
2089309,6.8
2089495,6.0
2091677,7.6
2091679,6.88
2092356,6.1
2094007,6.6
2094404,6.57
2095945,6.9
2096869,8.8
2097555,6.1
2099215,7.0
2102570,6.9
2102869,4.1
2103086,5.5
2103455,6.5
2107550,2.8
2112119,4.4
2113402,2.6
2115949,8.2
2116481,5.2
2118839,6.9
2120762,5.4
2123148,6.65
2125831,5.1
2126030,6.2
2126435,8.5
2129093,5.5
2131371,6.0
2133100,6.45
2137236,6.25
2137266,5.6
2137944,6.0
2139014,7.3
2139979,6.3
2140484,6.6
2141566,5.6
2141808,6.7
2144127,6.74
2144344,7.01
2145957,4.1
2146019,7.1
2151450,7.1
2153978,7.4
2154499,6.25
2156249,6.4
2156769,6.5
2158024,3.4
2161151,7.6
2161332,5.45
2161804,7.0
2162358,5.45
2162730,6.8
2171385,5.5
2171402,6.35
2172863,6.8
2173963,4.7
2175349,6.8
2176165,5.2
2176876,6.1
2181099,1.9
2186553,6.7
2187131,7.1
2189493,6.4
2190422,8.0
2192034,3.6
2192700,6.4
2193007,5.5
2194266,6.15
2195484,6.9
2200138,6.63
2201934,5.63
2202816,5.2
2204185,2.5
2204448,7.0
2204801,5.8
2206184,6.4
2206876,6.87
2209403,6.1
2209779,6.4
2212656,6.4
2216273,6.55
2219264,6.4
2220527,6.7
2220826,4.6
2221086,6.45
2222726,7.05
2222826,6.1
2223456,6.7
2226390,5.4
2226417,6.1
2227323,7.4
2228017,7.1
2228510,6.5
2230146,5.2
2231180,7.1
2233826,6.7
2234051,5.2
2234620,5.8
2235003,7.8
2243530,8.0
2243622,5.6
2243634,6.97
2243752,4.2
2246753,6.7
2247682,5.93
2247684,6.2
2249395,7.6
2251132,6.9
2251650,6.5
2252548,6.5
2253000,6.66
2253474,6.2
2255527,6.2
2256789,7.9
2266652,5.5
2269416,6.9
2269653,8.2
2270386,6.85
2272150,7.5
2273117,5.8
2273721,6.55
2277189,7.4
2279632,7.7
2280116,4.35
2282161,5.3
2283000,5.5
2287201,7.5
2288475,7.2
2290311,5.9
2293960,7.0
2295802,6.6
2297560,6.3
2298035,6.1
2300440,6.1
2303730,5.6
2304098,7.6
2305943,6.3
2306482,7.3
2313310,5.7
2318693,6.05
2320497,3.6
2330252,6.73
2333421,4.8
2333789,3.7
2338897,6.7
2343203,7.6
2343321,4.9
2344089,5.9
2346532,5.2
2352129,6.4
2355913,5.0
2356968,6.3
2363047,6.8
2364305,6.43
2365361,6.8
2366030,6.7
2369122,6.5
2369999,6.0
2371134,6.2
2374044,6.1
2374601,6.57
2377824,6.67
2380560,8.0
2385126,6.3
2385467,6.7
2385469,6.6
2392128,7.2
2392918,5.65
2395619,6.55
2395745,5.6
2396569,6.4
2397748,5.8
2398128,6.4
2402529,6.9
2402950,5.7
2403286,7.4
2404256,6.5
2406914,5.0
2408336,7.6
2410698,7.6
2413948,7.2
2414538,6.6
2415100,8.8
2415256,6.4
2417193,7.05
2418002,4.2
2418149,7.8
2419603,4.1
2419880,6.7
2423445,5.5
2424266,5.47
2425275,6.2
2425634,8.6
2427162,4.9
2429276,7.2
2429424,5.65
2432319,5.9
2432660,7.2
2433249,8.0
2433925,5.9
2436284,7.45
2437281,1.9
2437757,6.0
2437979,6.9
2441073,6.8
2443110,6.2
2444299,6.5
2445734,3.4
2448283,6.3
2450426,5.6
2450696,8.1
2452066,6.45
2452090,6.3
2453160,6.8
2454018,6.0
2457375,6.5
2457937,6.9
2458908,6.26
2462730,7.6
2463882,5.5
2464490,6.1
2466988,6.9
2469974,5.3
2471003,6.04
2473404,5.8
2473780,5.05
2473965,6.1
2474253,6.45
2475352,7.2
2477083,7.1
2480402,6.3
2481269,4.7
2489508,6.0
2489935,5.67
2490402,6.2
2492146,6.5
2493503,6.46
2495139,4.6
2495821,6.8
2496172,6.9
2497661,6.9
2499675,5.2
2501697,5.6
2502404,7.6
2502504,7.05
2503689,6.9
2503727,7.2
2503788,6.0
2504550,6.17
2507220,4.6
2507445,7.2
2509104,5.0
2514728,5.5
2514782,5.9
2515713,6.7
2517328,6.65
2519341,6.4
2520251,5.4
2521640,4.9
2522685,4.7
2523279,4.0
2524057,6.1
2527540,6.6
2528625,6.4
2530793,4.35
2532430,6.15
2535646,6.5
2535817,5.9
2538969,6.5
2539003,7.5
2539154,6.0
2542781,6.75
2543809,7.1
2544037,5.95
2544453,7.2
2545856,6.9
2545891,7.4
2548869,6.3
2549966,6.2
2550578,5.9
2550694,5.6
2552845,5.4
2555758,7.3
2558753,4.7
2558894,5.1
2558937,7.2
2561694,7.5
2561972,6.3
2564135,7.0
2565361,6.3
2566686,7.2
2567678,5.8
2568226,5.8
2569132,7.9
2569204,5.3
2569712,8.2
2569783,6.3
2572669,3.3
2574376,6.2
2575624,6.2
2576563,5.7
2585156,5.5
2586223,7.95
2590565,6.0
2593044,5.2
2594087,4.6
2594980,5.75
2595010,3.6
2597398,5.83
2598185,5.5
2598368,7.1
2599444,6.5
2600884,6.8
2600946,7.3
2601365,7.0
2603219,6.2
2604641,6.45
2604746,5.6
2605596,5.2
2606827,6.8
2606899,6.6
2607097,6.0
2607117,6.0
2608516,6.1
2609335,6.7
2610505,6.65
2611048,5.6
2615717,6.2
2617682,6.35
2618091,6.9
2620015,7.2
2620024,5.7
2620236,6.28
2621124,7.4
2621757,7.8
2625375,8.3
2627148,7.3
2630680,5.4
2634611,4.8
2635660,4.27
2636291,3.6
2636374,5.8
2636549,2.9
2636937,5.8
2639729,6.0
2640079,6.97
2641033,5.9
2642261,7.0
2642930,8.0
2643756,6.8
2643991,6.4
2649828,7.1
2656083,5.3
2656934,8.7
2657610,6.8
2657718,7.1
2658112,4.1
2658819,5.1
2659441,4.7
2660642,7.1
2661772,5.6
2662306,3.0
2663427,7.05
2664665,7.8
2664693,6.9
2665626,6.2
2665670,7.0
2667210,5.85
2667380,6.9
2667385,5.4
2667811,5.9
2668424,6.5
2668843,8.2
2669184,6.3
2671632,3.1
2671645,4.0
2671668,7.2
2675665,4.5
2678363,6.23
2679616,4.9
2684158,5.9
2684553,6.6
2685077,7.8
2686395,6.1
2687195,6.3
2687292,6.3
2687593,6.6
2688214,6.4
2691683,6.9
2692833,8.3
2693588,6.0
2698279,3.9
2700032,4.1
2701505,5.0
2702301,6.4
2703244,5.0
2705321,7.0
2708337,7.8
2709167,5.1
2712666,8.4
2716766,6.4
2720548,6.9
2721799,6.8
2722702,7.2
2724808,6.63
2728854,6.2
2730540,5.8
2731554,6.7
2731676,4.0
2737141,4.8
2740277,4.6
2741771,7.5
2742378,6.55
2743378,6.7
2745058,4.8
2747269,3.1
2748425,6.7
2749350,5.6
2749561,7.4
2753534,6.5
2755614,6.5
2758628,7.65
2760984,5.1
2761453,5.73
2761504,7.3
2764973,5.2
2765996,6.28
2766427,6.5
2767934,4.5
2767992,6.6
2769003,6.4
2770425,7.9
2771512,5.6
2771879,6.17
2772552,4.65
2772581,7.8
2774058,6.5
2774681,6.9
2775873,6.7
2776243,5.9
2776359,7.6
2777270,7.9
2780873,6.1
2783354,6.6
2783362,5.6
2785105,7.0
2785166,6.15
2785536,7.3
2790278,8.2
2791211,6.0
2791321,6.1
2792729,6.3
2793431,6.0
2797665,7.0
2797694,6.3
2799074,6.7
2802187,6.35
2804461,6.53
2806018,4.1
2806543,7.7
2808286,6.4
2808643,4.5
2809591,6.2
2813784,6.9
2814908,6.7
2820776,5.6
2821550,2.1
2823924,5.3
2828309,4.5
2831458,6.7
2833540,4.3
2833630,6.0
2833814,6.0
2834680,6.4
2838442,6.4
2844320,7.0
2847242,5.6
2851850,6.77
2852171,6.6
2852977,7.6
2853000,5.9
2854282,6.4
2856168,6.3
2857106,7.1
2857609,6.9
2859284,7.8
2861306,4.2
2862120,7.25
2864595,6.9
2866698,5.45
2866962,7.9
2868508,4.7
2868978,6.6
2869299,6.5
2869856,5.6
2875749,7.2
2875848,7.5
2876491,6.4
2877544,5.5
2877625,7.2
2878656,5.45
2878794,4.5
2879692,5.9
2884836,7.1
2886353,5.4
2887955,7.9
2890201,6.7
2890843,4.8
2895608,2.3
2895777,5.6
2896047,5.6
2896131,5.83
2897535,7.1
2897885,5.9
2901691,4.6
2902282,4.95
2902602,6.6
2902728,5.5
2908510,6.9
2908734,6.0
2911905,6.0
2912384,6.3
2913252,4.4
2914189,5.95
2914236,4.5
2914583,7.9
2916875,6.45
2917075,7.6
2919756,6.7
2919939,6.0
2921911,7.6
2927530,5.73
2927740,7.6
2928709,6.3
2930187,5.1
2930755,7.2
2931762,7.1
2933788,6.4
2937395,5.4
2938515,3.9
2939206,7.3
2942368,6.2
2943454,5.5
2943548,7.1
2945224,5.7
2945678,7.3
2946386,6.7
2947718,6.5
2947797,5.9
2948762,7.0
2953051,6.9
2954207,3.3
2955876,7.4
2959797,2.9
2960112,5.95
2960290,7.0
2961101,6.75
2961865,6.6
2962362,5.1
2964067,7.1
2967685,4.8
2969648,8.2
2969814,4.9
