Actor,Rating
1172536,7.0
1172547,7.5
1172560,6.25
1172577,7.4
1172589,7.8
1172592,6.5
1172608,5.8
1172618,2.5
1172638,5.95
1172643,6.4
1172645,6.4
1172652,7.7
1172670,5.5
1172676,7.37
1172679,6.6
1172719,7.8
1172726,7.5
1172734,7.6
1172749,5.9
1172788,3.6
1172793,7.2
1172814,6.5
1172853,6.0
1172860,6.5
1172865,5.5
1172874,5.4
1172896,4.0
1172900,5.9
1172906,6.5
1172914,5.8
1172916,2.5
1172928,6.3
1172930,4.5
1172952,8.8
1172959,7.2
1172968,8.3
1172974,6.4
1172981,1.7
1173026,5.4
1173038,5.5
1173046,6.2
1173068,5.1
1173077,6.1
1173090,7.43
1173101,7.5
1173105,6.8
1173130,5.5
1173133,7.3
1173136,8.0
1173139,6.5
1173140,6.75
1173145,6.1
1173146,6.67
1173147,6.7
1173166,6.8
1173168,4.7
1173172,6.6
1173196,5.3
1173198,7.27
1173199,7.5
1173208,5.35
1173222,5.6
1173229,7.73
1173230,5.9
1173231,7.6
1173237,8.2
1173239,6.2
1173244,5.85
1173252,7.3
1173265,6.7
1173270,6.7
1173281,5.9
1173285,6.2
1173286,6.5
1173290,5.5
1173298,6.3
1173300,6.6
1173302,5.27
1173313,3.4
1173315,6.7
1173316,6.7
1173324,7.4
1173330,5.3
1173334,6.4
1173341,3.2
1173342,6.8
1173344,5.3
1173366,6.07
1173368,6.4
1173380,6.3
1173384,6.07
1173393,7.07
1173398,3.6
1173399,6.5
1173402,3.4
1173413,6.17
1173418,8.0
1173423,6.7
1173428,5.89
1173433,7.7
1173435,5.0
1173445,5.69
1173475,4.8
1173500,7.1
1173501,6.5
1173504,7.6
1173506,4.5
1173515,6.0
1173524,7.2
1173526,6.2
1173540,5.4
1173549,6.82
1173561,6.6
1173576,5.65
1173580,6.65
1173582,7.0
1173590,6.3
1173593,5.22
1173604,6.0
1173611,6.6
1173616,6.3
1173624,7.6
1173630,5.35
1173635,6.45
1173637,6.5
1173651,5.8
1173662,6.0
1173663,6.8
1173664,7.4
1173671,6.6
1173677,5.4
1173694,6.4
1173703,6.53
1173706,5.47
1173707,6.3
1173710,7.5
1173720,6.4
1173744,6.75
1173757,4.6
1173802,4.2
1173803,6.85
1173827,7.0
1173828,7.7
1173854,7.6
1173858,4.7
1173871,6.8
1173872,6.3
1173881,7.6
1173882,7.0
1173886,6.1
1173890,5.88
1173901,6.5
1173907,6.8
1173908,7.3
1173909,6.5
1173927,6.7
1173933,6.5
1173948,8.1
1173955,5.2
1173981,3.8
1173994,8.0
1173996,4.9
1174004,5.8
1174021,6.7
1174024,5.65
1174030,7.3
1174044,7.6
1174047,4.2
1174055,6.05
1174067,6.2
1174074,2.6
1174078,7.0
1174079,6.75
1174082,6.8
1174116,6.8
1174123,8.0
1174134,4.5
1174141,4.25
1174145,7.45
1174178,8.0
1174181,6.39
1174192,8.0
1174198,6.2
1174200,8.0
1174212,6.0
1174251,8.3
1174263,4.33
1174310,4.7
1174372,5.7
1174375,5.8
1174377,5.1
1174393,8.4
1174402,7.3
1174406,8.8
1174414,6.85
1174428,6.2
1174432,6.1
1174435,5.9
1174440,7.2
1174457,7.2
1174468,6.0
1174471,6.8
1174472,6.7
1174487,7.1
1174489,6.5
1174506,8.0
1174507,5.5
1174512,7.3
1174513,5.4
1174535,7.7
1174561,5.9
1174568,7.5
1174569,6.3
1174574,8.1
1174577,7.1
1174582,5.5
1174583,6.1
1174587,6.2
1174613,6.6
1174632,6.2
1174645,6.15
1174650,6.6
1174655,5.8
1174662,7.78
1174672,4.7
1174673,5.75
1174683,5.55
1174725,5.1
1174731,7.6
1174740,6.8
1174742,7.2
1174751,5.77
1174754,4.1
1174756,4.9
1174757,6.4
1174765,4.97
1174780,7.2
1174794,6.2
1174798,6.3
1174813,6.0
1174829,6.6
1174830,5.4
1174853,5.7
1174872,7.6
1174875,6.45
1174890,4.2
1174912,6.1
1174925,5.8
1174933,6.35
1174941,3.9
1174945,6.9
1174950,3.8
1174955,7.7
1174971,7.7
1174972,7.8
1174980,7.2
1174986,5.1
1174998,5.5
1175022,5.8
1175032,5.4
1175054,5.7
1175057,7.1
1175058,7.5
1175073,6.42
1175078,5.9
1175080,6.1
1175086,7.5
1175095,7.7
1175102,6.73
1175121,6.8
1175134,4.2
1175135,4.45
1175141,6.4
1175144,3.2
1175151,6.3
1175153,5.6
1175159,4.6
1175165,6.5
1175187,6.6
1175194,5.9
1175204,6.6
1175225,5.4
1175229,6.95
1175241,7.5
1175257,6.6
1175270,6.4
1175271,6.2
1175273,3.0
1175275,7.9
1175282,7.17
1175305,6.4
1175316,8.4
1175318,6.6
1175322,7.5
1175343,6.2
1175345,7.8
1175349,7.23
1175350,6.6
1175363,7.1
1175367,6.8
1175373,6.6
1175376,4.1
1175378,7.2
1175392,7.93
1175421,7.6
1175423,6.7
1175427,6.6
1175442,6.7
1175444,7.9
1175450,6.2
1175462,7.7
1175489,6.8
1175504,6.7
1175511,6.2
1175518,4.3
1175532,8.0
1175541,6.6
1175542,7.8
1175556,7.35
1175568,6.93
1175622,7.5
1175627,6.0
1175669,5.7
1175678,4.0
1175685,7.7
1175708,5.8
1175754,4.9
1175764,7.8
1175768,6.1
1175770,7.4
1175773,6.2
1175790,6.53
1175791,7.3
1175792,7.12
1175796,6.1
1175804,6.6
1175808,5.8
1175815,5.9
1175821,6.6
1175832,5.9
1175835,5.9
1175855,3.8
1175859,6.6
1175865,6.6
1175872,6.7
1175874,7.1
1175875,6.4
1175878,5.1
1175884,8.7
1175898,7.3
1175904,7.7
1175910,6.8
1175911,3.6
1175917,5.3
1175937,4.3
1175946,5.4
1175948,5.0
1175953,7.5
1175959,6.82
1175967,6.44
1175978,6.5
1176001,7.2
1176004,6.9
1176014,7.8
1176047,6.8
1176135,3.4
1176147,3.8
1176160,3.9
1176171,7.6
1176175,6.6
1176194,6.1
1176204,7.1
1176209,5.8
1176218,5.2
1176225,4.4
1176243,6.8
1176271,5.8
1176280,7.5
1176307,7.6
1176343,6.4
1176350,6.3
1176358,7.1
1176404,7.1
1176414,5.9
1176438,5.5
1176439,5.4
1176440,6.68
1176451,7.4
1176463,5.8
1176468,7.13
1176506,5.92
1176511,3.0
1176526,4.6
1176545,6.6
1176551,8.1
1176552,7.6
1176568,6.1
1176569,6.11
1176573,7.45
1176575,3.3
1176579,6.58
1176581,7.0
1176648,3.0
1176651,6.5
1176653,5.85
1176656,5.0
1176663,6.4
1176664,6.0
1176670,5.8
1176700,5.85
1176709,6.3
1176721,5.6
1176733,5.8
1176734,6.11
1176763,6.1
1176777,6.5
1176789,7.1
1176790,7.4
1176792,7.8
1176800,6.7
1176803,7.4
1176806,6.35
1176808,6.0
1176815,5.97
1176816,6.05
1176820,7.1
1176850,5.63
1176852,6.8
1176864,6.9
1176872,6.7
1176884,7.4
1176913,6.95
1176914,7.4
1176933,4.7
1176949,6.2
1176958,2.6
1177008,3.2
1177009,6.0
1177016,6.5
1177017,6.6
1177022,2.4
1177029,6.15
1177034,7.2
1177035,3.8
1177037,6.1
1177059,5.02
1177066,7.03
1177080,6.1
1177085,5.7
1177101,6.8
1177107,5.3
1177114,6.1
1177120,3.6
1177133,3.3
1177137,5.13
1177153,7.2
1177186,5.0
1177193,4.1
1177203,7.4
1177206,6.7
1177209,7.2
1177212,6.1
1177232,6.0
1177238,6.15
1177253,7.7
1177267,7.13
1177277,7.0
1177278,7.4
1177281,7.0
1177292,6.8
1177293,7.1
1177299,5.6
1177305,5.5
1177306,4.3
1177307,4.4
1177319,4.8
1177327,6.3
1177330,5.0
1177339,5.6
1177345,7.8
1177352,5.9
1177361,7.45
1177382,3.85
1177388,6.1
1177397,3.4
1177410,5.2
1177416,8.9
1177430,6.1
1177449,6.8
1177464,7.8
1177468,6.18
1177469,7.1
1177470,5.4
1177472,2.8
1177479,6.1
1177481,5.88
1177497,4.7
1177518,7.4
1177534,6.9
1177540,6.5
1177546,6.4
1177548,7.2
1177551,7.2
1177552,7.7
1177573,5.9
1177579,2.7
1177583,5.85
1177591,6.6
1177600,6.1
1177604,5.7
1177605,6.9
1177614,5.9
1177619,5.3
1177626,8.0
1177639,6.5
1177655,6.9
1177657,6.75
1177661,6.8
1177673,7.2
1177679,5.33
1177711,6.8
1177723,4.0
1177739,4.7
1177761,2.8
1177767,4.5
1177784,6.6
1177785,7.9
1177812,6.5
1177833,6.4
1177853,7.0
1177859,6.78
1177867,7.5
1177873,4.7
1177887,7.7
1177897,7.7
1177899,5.82
1177908,5.3
1177919,5.4
1177927,4.2
1177932,5.7
1177935,6.9
1177948,7.1
1177963,5.6
1177964,4.5
1177966,7.43
1178000,5.9
1178013,6.5
1178018,7.0
1178033,3.2
1178034,5.57
1178036,6.2
1178054,5.68
1178061,6.4
1178080,7.2
1178081,6.3
1178094,6.3
1178097,6.56
1178103,7.63
1178126,6.2
1178130,7.2
1178148,4.0
1178179,7.25
1178182,5.9
1178191,6.7
1178197,4.9
1178205,7.8
1178212,5.5
1178215,7.2
1178216,6.8
1178230,7.0
1178249,6.4
1178262,6.85
1178265,6.9
1178266,7.3
1178268,7.9
1178269,5.5
1178276,6.9
1178279,6.7
1178286,5.78
1178292,8.3
1178347,8.3
1178349,7.0
1178360,6.0
1178384,6.2
1178390,5.9
1178405,5.3
1178411,7.4
1178438,7.5
1178445,6.03
1178446,3.0
1178479,6.8
1178513,6.8
1178523,5.6
1178524,6.5
1178529,7.0
1178543,4.1
1178546,5.6
1178555,3.9
1178558,6.25
1178575,6.9
1178601,5.5
1178602,6.8
1178615,5.9
1178619,5.5
1178620,6.8
1178641,3.8
1178645,7.8
1178648,7.0
1178650,3.1
1178653,6.26
1178690,5.8
1178692,6.3
1178706,6.43
1178708,6.4
1178709,5.1
1178710,6.3
1178715,5.8
1178729,6.3
1178734,4.9
1178742,5.3
1178751,9.1
1178758,4.6
1178764,6.3
1178800,6.6
1178805,7.6
1178809,7.1
1178819,7.4
1178837,7.3
1178839,5.8
1178852,3.85
1178855,6.1
1178881,6.5
1178893,3.8
1178916,7.3
1178938,6.1
1178944,5.0
1178949,4.8
1178955,7.9
1178958,6.5
1178965,6.4
1178966,5.3
1178974,6.8
1179002,5.5
1179011,6.7
1179015,6.0
1179036,6.2
1179066,6.6
1179079,6.3
1179081,4.9
1179109,7.5
1179115,4.9
1179119,6.8
1179121,4.9
1179136,7.7
1179144,6.65
1179156,6.05
1179160,6.77
1179165,5.3
1179173,6.8
1179186,6.95
1179191,3.8
1179207,7.5
1179222,5.95
1179228,7.8
1179233,5.1
1179247,5.6
1179305,6.3
1179310,5.3
1179331,8.2
1179349,5.67
1179364,6.4
1179373,8.3
1179389,6.9
1179398,6.7
1179412,5.9
1179420,6.7
1179423,8.6
1179440,6.25
1179454,7.3
1179486,5.9
1179487,6.35
1179488,6.19
1179499,5.3
1179502,5.3
1179521,7.0
1179538,4.73
1179547,5.55
1179565,3.4
1179576,5.9
1179587,7.13
1179593,7.4
1179599,4.8
1179600,6.8
1179608,6.9
1179616,8.1
1179618,7.0
1179619,7.9
1179623,6.2
1179648,2.55
1179649,3.3
1179656,8.0
1179665,8.0
1179686,7.7
1179713,7.5
1179720,6.7
1179731,4.7
1179739,6.3
1179745,6.2
1179766,7.0
1179768,4.0
1179785,6.8
1179797,4.2
1179800,6.07
1179801,6.2
1179802,6.2
1179807,5.13
1179821,5.3
1179822,8.0
1179827,9.3
1179828,4.32
1179839,5.8
1179869,8.0
1179875,6.5
1179879,4.1
1179900,3.5
1179928,6.8
1179935,5.1
1179950,7.1
1179952,7.9
1179976,4.2
1179979,4.8
1179987,5.8
1179988,6.8
1180000,5.2
1180009,5.0
1180039,6.5
1180041,6.4
1180055,5.75
1180064,6.3
1180065,5.4
1180070,5.65
1180079,6.12
1180091,5.97
1180099,3.9
1180109,4.7
1180116,7.3
1180140,6.8
1180145,5.3
1180150,4.6
1180157,6.6
1180175,3.8
1180183,6.63
1180185,6.1
1180204,6.23
1180219,6.6
1180222,6.2
1180242,7.9
1180247,5.3
1180248,6.8
1180274,6.4
1180276,3.0
1180286,6.7
1180322,7.23
1180323,7.8
1180343,6.43
1180380,4.1
1180388,6.25
1180389,3.4
1180390,6.3
1180393,8.2
1180394,8.2
1180397,6.6
1180407,7.3
1180408,5.6
1180430,4.47
1180431,6.2
1180462,5.7
1180466,6.6
1180469,6.2
1180475,6.1
1180498,6.85
1180499,6.6
1180506,7.7
1180508,7.2
1180522,7.2
1180530,6.15
1180531,4.8
1180538,5.5
1180556,4.0
1180559,6.3
1180575,6.9
1180576,7.4
1180579,5.4
1180591,6.4
1180613,7.1
1180630,5.9
1180634,6.6
1180636,5.35
1180644,7.3
1180647,6.8
1180663,7.4
1180669,6.0
1180675,5.88
1180679,6.9
1180688,7.3
1180690,6.15
1180708,6.43
1180724,6.9
1180726,7.7
1180729,6.9
1180734,4.6
1180737,7.0
1180752,7.6
1180753,7.6
1180767,6.5
1180781,6.47
1180795,5.18
1180796,5.8
1180808,6.25
1180814,7.68
1180841,6.4
1180853,6.03
1180858,7.67
1180866,6.9
1180879,4.7
1180887,4.8
1180891,4.8
1180894,5.5
1180903,3.75
1180906,6.6
1180916,7.4
1180918,6.7
1180958,5.65
1180961,6.5
1180979,5.7
1180987,6.34
1180997,6.9
1180999,6.71
1181002,5.6
1181014,7.4
1181034,5.3
1181038,7.5
1181048,6.7
1181062,6.35
1181075,7.4
1181105,6.5
1181110,4.8
1181114,6.35
1181122,5.95
1181124,6.7
1181135,6.2
1181138,4.0
1181154,5.76
1181157,6.8
1181175,7.22
1181176,7.9
1181178,7.1
1181185,7.3
1181193,6.4
1181197,5.6
1181210,6.45
1181218,6.4
1181234,5.9
1181250,7.0
1181265,8.6
1181272,7.5
1181281,8.5
1181291,5.95
1181293,7.1
1181295,6.7
1181296,6.8
1181338,6.8
1181339,4.2
1181345,6.5
1181375,4.5
1181388,4.8
1181394,7.2
1181404,6.9
1181406,5.6
1181436,5.5
1181457,4.9
1181466,7.8
1181489,5.95
1181503,6.2
1181527,7.7
1181546,4.0
1181561,3.8
1181565,5.6
1181573,6.0
1181575,6.9
1181582,6.5
1181592,6.23
1181599,6.37
1181603,5.6
1181605,6.7
1181627,8.4
1181629,5.8
1181638,6.23
1181641,5.5
1181653,5.07
1181654,6.07
1181662,8.8
1181669,5.2
1181681,5.2
1181687,4.2
1181698,6.75
1181702,5.7
1181715,5.7
1181738,6.2
1181739,6.5
1181752,6.7
1181768,5.3
1181778,7.4
1181788,6.7
1181791,6.6
1181795,7.5
1181798,6.4
1181811,3.7
1181825,6.8
1181830,7.5
1181848,5.8
1181852,3.4
1181854,6.3
1181910,6.0
1181921,5.3
1181924,7.1
1181930,6.4
1181935,6.4
1181952,6.2
1181969,7.8
1181975,8.4
1181980,5.4
1181981,3.7
1181982,6.6
1182002,5.35
1182017,6.2
1182020,5.5
1182023,6.8
1182043,5.3
1182064,7.3
1182078,7.7
1182080,6.03
1182084,7.1
1182089,6.4
1182090,5.0
1182096,6.95
1182121,6.0
1182126,5.5
1182136,6.3
1182149,7.8
1182158,5.7
1182170,7.0
1182173,5.9
1182188,6.7
1182211,7.7
1182214,4.3
1182231,5.1
1182243,7.8
1182260,6.1
1182261,5.9
1182264,5.9
1182272,8.1
1182285,7.9
1182302,6.9
1182313,4.3
1182324,6.3
1182326,6.5
1182327,2.7
1182342,5.25
1182345,3.8
1182346,5.8
1182355,6.5
1182361,8.2
1182388,9.1
1182406,6.73
1182410,6.8
1182412,6.7
1182414,5.8
1182416,4.28
1182420,8.0
1182442,7.7
1182460,4.5
1182470,8.42
1182489,2.4
1182492,6.3
1182493,4.8
1182499,6.2
1182519,7.6
1182534,6.13
1182542,6.1
1182545,6.6
1182547,5.45
1182548,4.97
1182562,6.2
1182565,6.97
1182576,3.4
1182584,5.67
1182597,4.5
1182602,6.5
1182613,7.0
1182622,6.73
1182634,2.5
1182635,7.33
1182637,6.99
1182659,3.5
1182664,5.1
1182687,5.79
1182689,6.15
1182718,6.2
1182720,6.93
1182722,6.36
1182731,5.0
1182732,6.0
1182745,5.5
1182749,3.9
1182753,5.9
1182777,6.8
1182782,6.4
1182795,6.4
1182805,5.8
1182806,3.8
1182812,6.3
1182820,5.6
1182823,5.7
1182828,4.4
1182832,6.0
1182845,6.5
1182846,6.92
1182853,6.8
1182871,6.1
1182885,6.7
1182934,7.3
1182939,5.4
1182944,6.53
1182950,6.0
1182952,5.85
1182981,6.6
1182983,6.8
1182996,2.7
1183003,5.3
1183007,7.6
1183031,6.2
1183037,5.5
1183058,6.7
1183059,6.2
1183071,6.8
1183073,5.8
1183085,5.9
1183091,6.2
1183092,7.5
1183101,6.4
1183120,3.8
1183135,3.8
1183154,7.1
1183194,4.9
1183198,3.5
1183201,6.4
1183204,7.0
1183213,7.04
1183231,5.1
1183233,3.1
1183237,5.3
1183242,6.6
1183246,6.07
1183254,4.35
1183257,7.0
1183291,7.7
1183296,7.15
1183317,5.3
1183322,6.1
1183324,7.4
1183334,6.5
1183372,5.6
1183393,6.5
1183404,6.5
1183410,5.0
1183434,5.4
1183443,6.55
1183486,6.05
1183503,7.6
1183505,6.9
1183522,6.6
1183528,5.0
1183546,4.65
1183563,5.5
1183580,7.1
1183582,5.4
1183585,6.5
1183586,5.1
1183599,6.7
1183601,7.2
1183607,4.3
1183608,7.3
1183609,7.3
1183610,6.2
1183614,4.9
1183633,6.9
1183636,7.3
1183638,5.7
1183645,4.8
1183652,6.3
1183701,6.9
1183704,4.7
1183707,6.9
1183708,4.7
1183723,4.8
1183729,6.2
1183756,7.4
1183757,6.7
1183783,5.4
1183784,7.8
1183818,7.4
1183856,6.3
1183862,7.9
1183885,5.95
1183907,5.6
1183919,6.4
1183920,6.4
1183926,4.7
1183930,6.5
1183931,5.4
1183958,4.2
1183960,6.5
1183972,6.23
1183994,6.81
1183995,7.6
1183996,6.77
1183997,6.9
1184004,6.1
1184010,5.4
1184011,5.23
1184015,6.25
1184023,6.0
1184032,4.7
1184036,7.0
1184061,7.7
1184064,6.18
1184066,6.2
1184074,6.85
1184134,6.0
1184136,4.2
1184145,6.8
1184161,6.5
1184173,6.8
1184178,6.73
1184185,6.25
1184210,7.2
1184218,6.3
1184223,6.3
1184241,7.8
1184242,6.9
1184243,6.69
1184244,4.9
1184245,5.2
1184247,7.8
1184261,6.45
1184263,5.1
1184264,3.3
1184268,5.7
1184292,7.1
1184295,7.7
1184296,6.9
1184307,7.0
1184318,5.3
1184321,7.3
1184325,7.1
1184339,7.6
1184348,5.0
1184363,6.75
1184370,5.95
1184371,4.43
1184377,6.8
1184379,5.8
1184383,6.55
1184386,7.8
1184390,6.1
1184391,6.5
1184393,5.2
1184394,7.3
1184398,8.2
1184399,8.1
1184404,5.6
1184415,4.5
1184416,4.1
1184462,7.2
1184463,5.6
1184468,6.7
1184480,4.8
1184491,6.5
1184493,6.4
1184494,5.66
1184495,4.8
1184499,6.75
1184508,6.7
1184526,6.1
1184529,4.9
1184541,6.0
1184555,7.2
1184592,5.75
1184603,7.9
1184613,7.1
1184617,6.5
1184673,6.6
1184689,7.2
1184696,7.1
1184697,6.7
1184698,7.1
1184713,6.55
1184715,6.6
1184717,3.5
1184726,6.8
1184737,5.5
1184743,6.85
1184746,6.35
1184751,6.0
1184755,6.0
1184765,6.3
1184768,6.6
1184782,3.9
1184785,7.0
1184789,6.8
1184822,8.0
1184824,6.7
1184830,6.9
1184864,5.4
1184867,5.1
1184869,8.0
1184886,6.2
1184916,8.3
1184932,6.6
1184960,4.9
1184979,5.75
1184981,5.5
1184982,7.0
1184984,7.7
1184985,5.4
1184991,6.15
1184995,8.4
1185011,7.2
1185013,7.6
1185030,7.6
1185044,6.9
1185045,4.3
1185053,4.7
1185060,6.3
1185073,6.5
1185079,7.95
1185082,6.5
1185090,7.0
1185102,7.0
1185116,7.05
1185118,5.5
1185124,5.5
1185135,5.2
1185136,7.3
1185149,6.95
1185155,7.3
1185160,7.75
1185163,4.7
1185183,8.0
1185219,4.3
1185265,7.3
1185285,7.1
1185304,8.6
1185310,6.6
1185312,6.7
1185334,6.1
1185350,6.8
1185356,6.8
1185358,6.0
1185363,6.6
1185366,6.2
1185375,3.2
1185376,6.6
1185378,4.8
1185383,6.1
1185393,6.9
1185395,4.3
1185401,5.6
1185420,6.65
1185427,6.92
1185428,5.8
1185443,7.5
1185447,6.5
1185466,7.4
1185486,6.3
1185490,6.9
1185495,6.15
1185503,6.7
1185520,7.0
1185521,4.9
1185525,7.6
1185533,6.43
1185561,6.9
1185564,6.0
1185571,7.4
1185576,7.2
1185586,6.05
1185591,3.7
1185594,6.35
1185601,6.9
1185602,7.8
1185622,6.85
1185629,7.0
1185635,8.6
1185651,6.45
1185665,7.4
1185686,5.47
1185696,8.37
1185700,6.15
1185703,5.65
1185713,5.1
1185731,8.8
1185732,4.3
1185737,4.6
1185741,6.6
1185748,5.6
1185752,3.4
1185755,3.7
1185759,6.73
1185766,7.5
1185767,7.2
1185771,5.5
1185786,6.3
1185787,7.3
1185790,7.15
1185794,7.03
1185800,6.8
1185802,8.6
1185816,5.6
1185822,7.0
1185831,6.2
1185840,6.92
1185844,7.01
1185865,6.2
1185879,6.0
1185881,6.2
1185883,7.4
1185884,7.3
1185888,5.6
1185889,4.9
1185892,5.7
1185910,5.9
1185911,6.08
1185918,4.99
1185924,7.6
1185934,5.1
1185946,6.75
1185952,3.5
1185959,6.07
1185967,6.7
1185982,3.8
1186002,6.4
1186006,5.1
1186020,6.25
1186022,6.2
1186041,6.5
1186042,6.85
1186045,6.63
1186062,7.5
1186081,5.6
1186085,6.35
1186089,7.3
1186092,7.2
1186100,6.47
1186115,6.6
1186116,6.5
1186117,6.7
1186125,7.6
1186127,5.8
1186133,3.1
1186137,7.0
1186141,7.7
1186143,6.15
1186147,6.3
1186149,6.4
1186156,6.9
1186166,7.0
1186175,7.3
1186201,4.5
1186203,6.37
1186207,8.4
1186212,6.5
1186219,5.95
1186222,6.55
1186232,4.6
1186244,6.05
1186251,6.0
1186268,6.57
1186273,6.5
1186304,7.4
1186308,6.45
1186312,5.1
1186326,5.4
1186327,6.3
1186343,6.3
1186351,5.5
1186352,5.1
1186354,3.8
1186389,4.15
1186392,6.1
1186402,5.1
1186405,6.47
1186409,7.6
1186418,7.1
1186420,5.0
1186425,6.0
1186435,4.9
1186437,6.42
1186445,5.3
1186447,7.1
1186454,6.92
1186456,6.8
1186457,6.3
1186465,6.7
1186466,6.1
1186468,5.3
1186469,6.8
1186470,6.9
1186483,5.2
1186484,7.0
1186493,6.27
1186501,6.9
1186515,5.7
1186518,7.0
1186525,4.7
1186534,6.73
1186544,5.0
1186563,6.9
1186581,5.67
1186583,7.3
1186588,2.0
1186598,5.0
1186599,5.2
1186608,4.0
1186615,3.3
1186616,6.2
1186623,7.6
1186638,6.6
1186639,7.3
1186641,7.4
1186648,4.3
1186652,4.3
1186671,6.17
1186697,4.6
1186706,7.1
1186741,6.7
1186753,6.65
1186764,6.8
1186774,6.3
1186780,6.3
1186781,7.5
1186786,7.2
1186796,7.1
1186798,5.6
1186816,7.3
1186819,5.45
1186824,7.8
1186859,6.2
1186860,4.95
1186884,6.28
1186886,8.8
1186888,6.9
1186896,6.9
1186900,7.0
1186918,6.35
1186937,7.77
1186940,7.7
1186947,6.3
1186948,6.3
1186958,4.6
1186959,5.2
1186962,6.32
1186976,6.7
1186983,6.9
1186990,6.39
1186997,6.17
1187036,5.95
1187039,5.2
1187044,6.05
1187048,7.65
1187049,4.5
1187057,6.2
1187061,4.9
1187076,6.78
1187079,5.1
1187089,7.6
1187095,5.4
1187116,6.23
1187117,5.42
1187155,7.9
1187159,7.6
1187167,7.1
1187183,6.35
1187189,5.8
1187190,5.9
1187197,7.8
1187200,4.2
1187205,6.37
1187212,6.8
1187221,6.7
1187226,7.7
1187228,6.3
1187238,5.8
1187240,5.17
1187257,8.3
1187261,4.4
1187264,6.7
1187266,6.8
1187288,5.7
1187295,6.37
1187296,5.7
1187297,7.6
1187301,6.8
1187318,2.7
1187335,6.33
1187340,6.1
1187342,6.02
1187353,4.3
1187361,5.4
1187393,5.6
1187401,6.6
1187402,7.6
1187407,6.19
1187412,8.4
1187417,6.65
1187430,8.0
1187433,6.2
1187463,6.0
1187475,4.2
1187484,6.0
1187492,6.7
1187505,6.7
1187506,6.5
1187517,7.3
1187520,7.0
1187528,6.3
1187535,5.5
1187553,6.0
1187605,5.8
1187620,4.2
1187621,5.49
1187636,7.45
1187639,5.96
1187647,6.5
1187654,6.1
1187673,5.6
1187680,6.0
1187684,6.9
1187685,5.4
1187687,5.7
1187694,3.8
1187696,6.4
1187712,6.5
1187714,7.0
1187732,6.87
1187733,4.85
1187739,3.8
1187741,7.1
1187757,5.8
1187778,6.7
1187788,5.72
1187794,2.7
1187795,6.6
1187796,8.0
1187801,6.0
1187807,6.4
1187821,6.8
1187828,7.6
1187838,6.3
1187845,7.1
1187858,5.75
1187862,7.0
1187868,7.4
1187869,6.8
1187876,6.2
1187906,8.0
1187909,4.15
1187911,7.06
1187919,5.3
1187920,4.7
1187931,4.7
1187934,6.14
1187956,7.43
1187962,6.5
1187992,6.35
1187993,7.05
1187994,7.0
1188000,6.5
1188043,7.0
1188044,8.2
1188051,4.9
1188052,8.1
1188059,6.3
1188074,3.5
1188092,7.1
1188093,5.7
1188110,6.6
1188140,6.57
1188144,6.9
1188158,5.55
1188173,6.61
1188177,6.08
1188189,5.8
1188214,7.8
1188226,4.45
1188238,7.6
1188266,5.5
1188282,5.22
1188295,4.0
1188302,6.9
1188303,6.56
1188326,5.0
1188327,5.0
1188331,4.7
1188333,5.9
1188337,5.8
1188347,6.0
1188348,6.2
1188359,7.5
1188362,6.7
1188364,7.7
1188365,3.5
1188385,6.83
1188386,7.8
1188390,2.9
1188392,6.9
1188395,6.9
1188414,6.6
1188419,5.7
1188424,7.5
1188430,6.9
1188433,7.1
1188440,6.9
1188444,4.9
1188448,6.5
1188449,7.2
1188452,5.44
1188497,6.9
1188507,5.2
1188525,4.1
1188533,6.3
1188545,6.1
1188546,6.1
1188551,7.9
1188562,6.5
1188563,4.8
1188576,7.2
1188582,5.7
1188585,7.3
1188598,5.9
1188602,7.2
1188603,5.5
1188604,7.8
1188608,6.45
1188611,4.4
1188613,5.7
1188631,4.6
1188641,7.5
1188645,4.6
1188657,4.3
1188658,5.5
1188662,6.1
1188674,5.7
1188682,7.0
