"","Film","Rating","Actor.Group1","Actor.Group2","Actor.Group3","Actor.Group4","Director","Producer","Writer"
"85","2024792",6.4,0,0,59,0,6.54999995231628,6.8077380657196,6.54999995231628
"86","2024793",6.7,0,0,101,0,6.54999995231628,6.7942707836628,6.55999994277954
"87","2024821",7.6,0,0,11,18,7.59999990463257,7.59999990463257,7.59999990463257
"88","2024822",5.8,0,0,36,0,5.80000019073486,6.16150865349043,5.80000019073486
"89","2024935",2.6,0,14,7,0,3.26666657129923,3.09999990463257,3.50833328564962
"90","2024940",3.2,0,29,23,0,3.20000004768372,4.06937230897672,3.33333337306976
"91","2025379",6.2,0,1,35,0,6.19999980926514,6.46666653951009,6.19999986224704
"92","2025533",5.8,0,1,126,0,6.05833339691162,6.0287595346399,5.60500009059906
"93","2025723",2.8,0,26,0,0,2.79999995231628,2.79999995231628,2.79999995231628
"94","2025735",4.2,0,22,8,0,4.19999980926514,4.51666649182638,4.19999980926514
"95","2025738",7.3,0,0,17,0,7.32000007629395,6.99444452164665,7.22083344062169
"96","2025746",7.5,0,0,19,0,7.13333320617676,6.98944438563453,7.02499985694885
"97","2025829",5.8,0,2,65,0,5.80000019073486,5.88718484863779,6.18750005960464
"98","2025835",6.8,0,0,80,2,5.92857142857143,6.35325497452991,6.54444453451369
"99","2025862",7.7,0,0,23,21,7.76666673024495,7.11527781751421,7.27142858505249
"100","2025884",6.3,0,0,60,0,6.1333335240682,5.50625005364418,6.30000019073486
"101","2025904",3.4,0,19,7,0,4.54999995231628,3.72976193825404,3.55625006556511
"102","2025974",7.3,0,0,119,3,7.40000009536743,6.67012612897899,6.9904763062795
"103","2026125",6.3,0,0,21,0,6,6.16930560670675,6.50000005298191
"104","2026314",5,0,10,3,0,5,5.375,5
"105","2026385",6,0,2,46,0,5.5,5.51083332300186,5.5
"106","2026492",7.7,0,0,41,18,6.46315787967883,6.8936786035853,7.2714284488133
"107","2026518",6.5,0,0,38,0,6.5,6.63333332538605,6.57000007629395
"108","2026552",6.1,0,2,79,0,6.19999996821086,6.14543696411979,6.01428576878139
"109","2026563",6.8,0,0,16,0,6.73333342870076,6.66071439924694,6.62500011920929
"110","2026594",5.9,0,1,41,0,5.62857151031494,6.405128239057,6.68000001907349
"111","2026595",7.6,0,0,19,11,7.35555553436279,6.94923076996437,7.13999996185303
"112","2026610",5.6,0,0,27,0,5.59999990463257,5.59999990463257,5.59999990463257
"113","2026615",4.3,0,2,0,0,4.30000019073486,4.30000019073486,4.30000019073486
"114","2026669",4.9,0,3,8,0,4.90000009536743,5.25861999854423,4.90000009536743
"115","2026701",4.8,0,9,19,0,4.80000019073486,4.8687501847744,4.80000019073486
"116","2026710",7,0,0,39,0,7,6.87152777446641,7
"117","2026728",4.7,0,4,17,0,4.69999980926514,5.07499980926514,4.69999980926514
"118","2026783",5.5,0,6,26,0,4.95000004768372,5.80142857006618,5.5
"119","2026851",6.9,0,1,3,0,5.70000004768372,6.90000009536743,5.70000004768372
"120","2026940",5,0,33,15,0,5.5,5.38366665840149,5.22500002384186
"121","2026967",6.2,0,0,40,0,6.11666663487752,6.11112291308123,6.09927532983863
"122","2027014",3.3,0,10,12,0,3.29999995231628,3.29999995231628,3.29999995231628
"123","2027147",6.6,0,0,94,0,6.84999990463257,6.64523801349458,6.84999990463257
"124","2027152",5.1,0,2,15,0,6.37999997138977,5.15624990065893,5.09999990463257
"125","2027153",4.1,0,32,12,0,4.09999990463257,4.7989582899544,5.5
"126","2027218",6.4,0,0,9,0,6.40000009536743,6.54919871993554,6.40000009536743
"127","2027249",3.8,0,25,24,0,3.79999995231628,4.99867726365725,5.7250000834465
"128","2027393",8.8,0,0,0,18,8.80000019073486,8.60555574629042,8.80000019073486
"129","2027425",3.9,0,25,14,0,3.90000009536743,4.80769233554177,3.90000009536743
"130","2027451",6.6,0,0,40,2,6.23333326975505,6.02182884752941,6.13166658878326
"131","2027453",2.6,0,6,2,0,2.59999990463257,2.89285704067775,2.59999990463257
"132","2027499",6.2,0,2,33,0,6.94999980926514,6.24151508621141,6.19999980926514
"133","2027604",7.8,0,0,52,29,7.20000004768372,6.65206260095788,6.75111122396257
"134","2027610",2.3,5,0,0,0,3.35000002384186,3.35000002384186,3.35000002384186
"135","2027649",5.9,0,7,81,0,5.04999995231628,5.47179235598427,5.90000009536743
"136","2027656",6.4,0,2,51,1,6.40000009536743,6.45202747556502,6.38518524611438
"137","2027671",3.3,0,29,1,0,3.29999995231628,3.29999995231628,3.29999995231628
"138","2027681",4,0,27,6,0,4.86666663487752,4.28000001907349,4.43333331743876
"139","2027707",4.1,0,40,8,0,4.09999990463257,4.47374992370605,4.09999990463257
"140","2027760",6.5,0,0,19,0,6.5,6.35367647164008,6.5
"141","2027785",6.1,0,0,34,0,6.45000004768372,6.09999990463257,6.18749994039536
"142","2027910",4.7,0,65,7,0,5.11428567341396,4.99499987363815,5.04583324988683
"143","2027911",7.2,0,0,32,0,7.19999980926514,6.40142856325422,6.78518503242069
"144","2027968",7.9,0,0,0,2,7.90000009536743,7.90000009536743,7.90000009536743
"145","2027993",4.8,0,17,7,0,5,6.20500001907349,5.16666666666667
"146","2028075",7.8,0,0,27,6,7.07500016689301,6.38322603280262,6.59166661898295
"147","2028133",4.4,0,9,7,0,4.40000009536743,4.83974364883879,4.45000004768372
"148","2028154",5.3,0,0,25,0,5.23333326975505,5.79285727228437,5.4562501013279
"149","2028177",7.5,0,0,14,0,7.5,7.5,7.5
"150","2028230",5.5,0,1,9,0,5.5,5.77291662693024,5.5
"151","2028337",7.9,0,0,6,20,7.90000009536743,7.4857143674578,7.39166669050852
"152","2028461",8.7,0,0,2,37,8.69999980926514,8.04999995231628,8.69999980926514
"153","2028471",5.6,0,1,32,0,6,6.55665098244647,5.59999990463257
"154","2028584",5.2,0,1,25,0,5.19999980926514,5.51695890733373,5.49999982118607
"155","2028598",5.9,0,0,15,0,5.90000009536743,5.90000009536743,5.90000009536743
"156","2028676",7.6,0,0,90,97,6.67499995231628,7.15539677288166,6.63157894736842
"157","2028803",6.2,0,0,14,0,6.19999980926514,5.49003263353522,6.19999980926514
"158","2028831",6.9,0,0,10,0,6.97142853055681,6.27500009536743,6.90000009536743
"159","2028857",5.8,0,0,31,0,6.75,5.98095253535679,6.75
"160","2028872",5.6,0,0,11,0,5.59999990463257,5.8158162710618,5.59999990463257
"161","2028897",5.1,0,1,20,0,5.09999990463257,5.16818172281439,5.09999990463257
"162","2028961",5.6,0,4,39,0,5.86249995231628,6.22115163991198,6.08772134908707
"163","2029119",5.8,0,0,33,0,6.02499997615814,5.72500014305115,6.02499997615814
"164","2029128",5.6,0,1,49,0,5.66470580942491,5.23820504958813,5.59999990463257
"165","2029133",6.2,0,2,24,0,6.19999980926514,5.93999981880188,6.19999980926514
"166","2029137",5.2,0,0,20,0,5.19999980926514,5.19999980926514,5.19999980926514
"167","2029138",7.7,0,0,1,5,7.69999980926514,7.69999980926514,7.69999980926514
"168","2029166",6.4,0,0,8,0,6.45000009536743,6.70000004768372,6.48333342870076
"169","2029425",6.8,0,0,49,0,6.18750005960464,6.11846607500705,6.80000019073486
"170","2029504",7.4,0,1,75,2,7.40000009536743,6.65555556615194,7.40000009536743
"171","2029554",7.8,0,0,34,7,7.26666673024495,6.83943363556017,7.80000019073486
"172","2029589",2.2,35,8,4,0,2.20000004768372,2.89597227490611,2.20000004768372
"173","2029629",3.4,0,14,8,0,4.26666665077209,4.85920230135607,3.75000007947286
"174","2029701",5.7,0,5,87,0,5.69999980926514,6.27871275450589,5.69999980926514
"175","2029817",4.6,0,5,4,0,4.59999990463257,4.63633328676224,4.34999990463257
"176","2029879",6.1,0,1,35,0,5.67999982833862,5.72056535647975,5.33999996185303
"177","2029909",3.8,0,12,5,0,3.79999995231628,3.79999995231628,3.79999995231628
"178","2029963",6.1,0,0,43,0,6.25,6.12292204914671,6.18000001907349
"179","2029999",7.3,0,0,1,0,7.30000019073486,7.30000019073486,7.30000019073486
"180","2030100",2.8,0,22,0,0,2.79999995231628,3.11416661540667,2.79999995231628
"181","2030167",7.7,0,0,0,0,7.69999980926514,7.69999980926514,7.69999980926514
"182","2030173",8.4,0,0,0,2,8.39999961853027,8.39999961853027,8.39999961853027
"183","2030184",3.6,0,15,2,0,3.40588233050178,3.48939388087302,3.61666663487752
"184","2030343",5.7,0,0,15,0,6.5,5.69999980926514,6.26666673024495
"185","2030345",5,0,11,0,0,5,4.68000001907349,5.27499997615814
"186","2030347",3.2,0,11,5,0,3.5,3.84738099657039,3.20000004768372
"187","2030370",8.4,0,0,0,10,8.39999961853027,8.39999961853027,8.39999961853027
"188","2030407",6,0,0,46,0,6.19285716329302,6.33150791884501,6.15555556615194
"189","2030437",6.2,0,0,19,0,6.19999980926514,6.6485184588918,6.39777763684591
"190","2030442",6.4,0,1,17,0,7.06666660308838,6.60000014305115,6.40000009536743
"191","2030444",8.8,0,0,0,8,8.80000019073486,8.80000019073486,8.80000019073486
"192","2030459",4.3,0,6,3,0,4.30000019073486,5.35717110811618,4.30000019073486
"193","2030491",3.9,0,11,0,0,3.90000009536743,3.83333341280619,3.90000009536743
"194","2030499",3.5,0,6,6,0,3.5,3.5,3.5
"195","2030584",4.6,0,38,24,0,4.59999990463257,4.75096303903697,4.59999990463257
"196","2030673",6.7,0,0,34,0,6.19999980926514,6.07369045565526,6.69999980926514
"197","2030681",5.9,0,1,8,0,6.54999995231628,5.90000009536743,5.90000009536743
"198","2030808",4.8,0,37,23,0,4.57500016689301,4.80793668353368,4.71666685740153
"199","2030878",8.2,0,0,10,4,8.19999980926514,8.10999989509583,8.19999980926514
"200","2030906",7.1,0,0,9,0,6.5,6.59150323992461,6.56666665607028
"201","2030918",5.2,0,3,33,0,5.19999980926514,5.25514061660822,6.02499997615814
"202","2030940",6.9,0,0,44,0,6.51111120647854,6.33959811728609,5.5
"203","2030957",5.6,0,0,16,0,5.59999990463257,5.66999995538167,5.59999990463257
"204","2030973",5,0,15,0,0,5,5,5
"205","2030974",5.5,0,3,67,0,6.04999995231628,6.15000005121584,5.60999997456869
"206","2030980",6.5,0,0,44,0,6.31428575515747,6.56991109975179,6.5
"207","2031002",5.2,0,2,11,0,5.19999980926514,5.31041649977366,5.01249983906746
"208","2031026",6.3,0,0,40,0,6.32499998807907,6.30144936882931,6.51666680971781
"209","2031048",7.2,0,0,3,0,6.09999990463257,6.01999998092651,7.19999980926514
"210","2031054",4.1,0,10,4,0,4.70000004768372,4.10999989509583,4.09999990463257
"211","2031183",5.9,0,1,27,0,6.375,5.75137533209571,6.34999990463257
"212","2031231",6.5,0,0,48,0,6.44666665395101,6.44194447861777,6.85000006357829
"213","2031247",6.3,0,0,86,0,6.30000019073486,5.70000012715658,6.30000019073486
"214","2031256",7.1,0,0,11,0,7.09999990463257,6.68129627439711,7.08333325386047
"215","2031335",7.2,0,0,31,0,6.06666660308838,6.41611929279514,6.25999989509583
"216","2031339",4.9,0,25,2,0,6.57500004768372,5.99318184635856,4.90000009536743
"217","2031365",4.5,0,11,23,0,4.72500002384186,6.29374995827675,5.95000004768372
"218","2031480",6.2,0,0,11,0,5.64999985694885,6.25026734658213,6.19999980926514
"219","2031586",4.8,0,53,6,0,4.80000019073486,4.8489132238471,4.80000019073486
"220","2031644",4.7,0,6,1,0,4.69999980926514,4.69999980926514,5.3740739469175
"221","2031712",5.5,0,0,19,0,5.54999995231628,5.64687499403954,5.54999995231628
"222","2031776",6.1,0,0,21,0,6.09999990463257,6.09999990463257,6.09999990463257
"223","2031873",7,0,0,2,0,7,6.97500002384186,7
"224","2031910",4.6,0,5,2,0,4.59999990463257,4.59999990463257,4.59999990463257
"225","2031923",5.4,0,0,2,0,5.40000009536743,5.40000009536743,5.40000009536743
"226","2032207",8.2,0,0,46,31,6.78749993443489,6.53327589636487,7.31428558485849
"227","2032265",6.2,0,0,34,0,6.86666663487752,6.5,5.94999980926514
"228","2032316",7.2,0,0,34,0,6.23333326975505,6.90574665146989,6.37499988079071
"229","2032326",7.1,0,0,22,0,7.09999990463257,7.26515144290346,7.09999990463257
"230","2032330",6.7,0,0,41,0,6.69999980926514,6.69999980926514,6.69999980926514
"231","2032557",8.8,0,0,0,5,8.80000019073486,8.80000019073486,8.80000019073486
"232","2032602",6.1,0,0,1,0,6.09999990463257,6.09999990463257,6.09999990463257
"233","2032968",5.3,0,2,20,0,6.25,5.43377556435916,5.09000017642975
"234","2032979",6,0,1,4,0,6,5.98055554760827,6
"235","2032989",7.8,0,0,24,40,7.25,6.98869236791476,6.85000014305115
"236","2032990",6.1,0,0,11,0,6.09999990463257,6.08857134410313,6.09999990463257
"237","2032992",5.6,0,1,26,1,5.59999990463257,5.69497465876618,5.59999990463257
"238","2033050",7.2,0,0,49,5,7.63749992847443,7.21249985694885,7.32961448653714
"239","2033401",6.2,0,0,15,0,6.19999980926514,6.33749985694885,6.19999980926514
"240","2033601",7.7,0,0,0,0,7.69999980926514,7.69999980926514,7.69999980926514
"241","2033949",6.8,0,0,66,0,7.24000005722046,6.66508221473553,7.06818188320507
"242","2033997",5.8,0,0,20,0,5.70000004768372,5.88500006198883,5.80000007152557
"243","2034078",5.8,0,6,63,0,5.47500002384186,5.79853669412091,5.80000019073486
"244","2034136",6.5,0,0,63,1,6.34999990463257,6.73624997220579,6.86363634196195
"245","2034288",6.8,0,0,38,2,6.57500004768372,6.80459839242648,6.80833347638448
"246","2034310",2.2,29,3,1,0,2.20000004768372,2.79553572194917,2.20000004768372
"247","2034822",5.8,0,0,21,0,5.85000014305115,6.23728361867723,6.28750014305115
"248","2034841",6.6,0,0,3,0,6.59999990463257,6.59999990463257,6.59999990463257
"249","2034895",7.6,0,2,10,24,7.59999990463257,7.33333324663567,7.59999990463257
"250","2035075",6.7,0,0,49,0,6.69999980926514,6.69999980926514,6.69999980926514
"251","2035119",6.5,0,0,34,0,6.59473687724063,6.54090910286286,6.58484846172911
"252","2035185",4.1,0,10,5,0,4.09999990463257,3.99999995032946,3.64999997615814
"253","2035446",7.2,0,0,13,0,7.19999980926514,7.19999980926514,7.19999980926514
"254","2035468",5.3,0,7,49,0,5.30000019073486,5.57459688673737,5.30000019073486
"255","2035729",4.7,0,29,26,0,4.69999980926514,5.07714270183018,4.69999980926514
"256","2036011",5,0,12,36,0,5.65000009536743,5.45100199733146,5.25
"257","2036215",7,0,0,13,0,7,7,7
"258","2036358",6.5,0,1,7,0,6.5,6.48500002622604,6.5
"259","2036622",6.1,0,0,2,0,6.09999990463257,6.09999990463257,6.09999990463257
"260","2036753",6.8,0,0,4,0,6.80000019073486,6.42916675408681,6.80000019073486
"261","2036883",5.4,0,3,16,0,5.40000009536743,5.37551027901319,5.40000009536743
"262","2037042",6.1,0,0,1,0,6.09999990463257,6.45238094102769,6.09999990463257
"263","2037077",5.8,0,1,28,0,5.46666669845581,5.86401043559114,6.125
"264","2037088",7.6,0,0,25,2,6.94000002543132,6.55241758692396,7.41666666666667
"265","2037114",6,0,0,4,0,6,6,6
"266","2037282",5.1,0,1,15,0,5.09999990463257,5.1539351189578,4.78333326180776
"267","2037456",6.9,0,0,1,0,6.90000009536743,6.90000009536743,6.82500004768372
"268","2037631",7.4,0,0,25,1,7.20000004768372,7.01428575175149,7.20000004768372
"269","2037641",5.5,0,1,48,0,6.40000009536743,5.55416664481163,5.95000004768372
"270","2037980",4.5,0,32,7,0,4.86666663487752,4.74166665190742,4.67499995231628
"271","2037991",5.8,0,0,0,0,5.80000019073486,6.53518528408474,5.80000019073486
"272","2038136",5,0,4,8,0,4.45000004768372,5,5
"273","2038156",4,0,0,0,0,4,4,4
"274","2038331",4.7,0,17,7,0,4.69999980926514,4.88587948900682,4.69999980926514
"275","2038457",5.3,0,8,36,0,5.74000005722046,5.81084597241643,6.67916677395503
"276","2038518",5,0,14,11,0,6.38571429252625,5.80937453323327,5.86666663487752
"277","2038597",6.9,0,0,53,1,7.03999996185303,6.90329669246743,6.68333339691162
"278","2038758",6.7,0,0,2,0,6.69999980926514,6.69999980926514,6.69999980926514
"279","2038822",5.6,0,2,56,0,5.25,5.49270831545194,5.81999994913737
"280","2038894",7.1,0,0,50,0,7.09999990463257,6.77499990661939,7.09999990463257
"281","2039031",5,0,4,9,0,4.84999990463257,5.30880571063344,4.85499988396962
"282","2039032",4.7,0,7,18,0,4.84999990463257,5.24710341657888,4.85499988396962
"283","2039036",4.7,0,3,3,0,4.09999990463257,4.84722210301293,5.4333332379659
"284","2039143",6.9,0,1,16,0,6.90000009536743,6.90000009536743,6.90000009536743
"285","2039246",7.5,0,0,26,0,6.59473687724063,6.54262789351179,7.21111112170749
"286","2039341",6.8,0,0,15,0,6.45000004768372,6.70006093860868,7.0666667620341
"287","2039358",7,0,0,28,0,6.79999995231628,6.52500001291434,6.79999995231628
"288","2039613",4.7,0,66,46,0,4.69999980926514,5.48333330154419,5.33333317438761
"289","2039837",7.9,0,0,7,20,6.45000004768372,7.04560611139644,7.17500007152557
"290","2039989",4.9,0,33,15,0,4.90000009536743,4.75416674713294,4.77777785725064
"291","2039999",3.3,0,20,5,0,3.29999995231628,4.02551015785762,3.29999995231628
"292","2040140",6.9,0,1,28,0,6.67499995231628,6.35039683183034,6.63157894736842
"293","2040439",7.2,0,1,86,0,6.29999995231628,6.36568950475847,6.61923067386334
"294","2040517",9,0,0,0,5,8.39999993642171,8.39999993642171,8.39999993642171
"295","2040687",6.4,0,0,26,0,7.35555553436279,6.76282058006678,6.96666661898295
"296","2040801",6.8,0,1,14,0,6.80000019073486,5.89784321023637,6.80000019073486
"297","2040998",7.7,0,0,25,6,7.61428574153355,6.7457023194858,6.96666658492315
"298","2041117",7.1,0,0,11,2,7.64999985694885,6.98573864607681,7.49444434377882
"299","2041128",6.3,0,1,16,0,5.90000009536743,6.16846169141623,5.90000009536743
"300","2041183",7.1,0,0,48,0,7.09999990463257,7.09999990463257,7.09999990463257
"301","2041245",6.3,0,0,34,0,6.96666669845581,6.42083336909612,6.125
"302","2041276",6.6,0,0,58,1,6.89999993642171,6.5676193870784,6.59999990463257
"303","2041395",5.7,0,2,38,0,5.29999983310699,6.03113275209368,5.17999992370605
"304","2041634",6.1,0,2,48,0,6.77142858505249,6.20853616500299,6.17499995231628
"305","2042011",3.4,0,5,0,0,3.40000009536743,3.40000009536743,3.40000009536743
"306","2042018",4,0,25,4,0,4,4,4
"307","2042146",4.8,0,1,3,0,5.73333342870076,4.83888901604546,5.42500013113022
"308","2042182",3.3,0,15,15,0,3.29999995231628,3.70208329459031,3.29999995231628
"309","2042314",7.3,0,0,15,0,7.06666660308838,6.33024253133574,7.00000011920929
"310","2042351",6.5,0,0,84,0,6.53333330154419,6.55511766181273,6.70639535992645
"311","2042380",6.7,0,1,61,0,6.57500004768372,6.69108943832557,6.78333322207133
"312","2042454",6.2,0,2,87,0,6.64999985694885,6.33819432142708,6.69999986224704
"313","2042815",6.5,0,0,9,0,6.5,6.5,6.5
"314","2042974",6.8,0,1,21,0,6.80000019073486,6.80000019073486,6.80000019073486
"315","2043238",6.9,0,0,17,0,6.90000009536743,6.72916671832403,6.90000009536743
"316","2043254",5.2,0,3,21,0,4.08000001907349,4.64710308653968,5.19999980926514
"317","2043590",6.2,0,2,44,0,6.12142842156547,5.85104375688315,6.1898808990206
"318","2043598",6.1,0,0,19,0,5.45000004768372,6.12380945114862,6.09999990463257
"319","2043625",5.8,0,1,24,0,5.80000019073486,6.11958346515894,6.41666666666667
"320","2043744",5.7,0,0,25,0,5.69999980926514,5.69999980926514,5.69999980926514
"321","2043752",5.2,0,2,39,0,5.19999980926514,6.06408589510294,5.89326919271396
"322","2043796",4.6,0,27,0,0,4.59999990463257,4.59999990463257,4.59999990463257
"323","2043815",7.1,0,0,9,0,6.5,6.5,6.5
"324","2043908",6.5,0,0,21,0,6.5,6.56428572109767,6.5
"325","2043936",7.6,0,0,15,10,7.59999990463257,6.63766666221619,7.59999990463257
"326","2044295",7.6,0,0,4,0,7.45000004768372,7.57499992847443,7.45000004768372
"327","2044355",6.5,0,0,41,0,6.6,6.17730445365754,6.32857142175947
"328","2044359",5.9,0,1,6,0,5.90000009536743,5.74285725184849,5.35000014305115
"329","2044363",5.2,0,1,14,0,6.19999980926514,5.20833317438761,5.17499987284342
"330","2044752",6.8,0,0,8,0,6.80000019073486,6.80000019073486,6.80000019073486
"331","2044823",6.1,0,0,22,0,6.09999990463257,5.82083325584729,6.09999990463257
"332","2044902",7.5,0,1,41,0,7.5,7.5,7.5
"333","2044915",5.7,0,1,38,0,5.69999980926514,6.3049998998642,5.69999980926514
"334","2044949",7.2,0,0,3,0,7.19999980926514,7.19999980926514,7.19999980926514
"335","2045032",6.8,0,0,49,0,6.62499995231628,6.60880111735694,6.80000019073486
"336","2045091",5.9,0,0,13,0,5.90000009536743,5.90277787049611,5.90000009536743
"337","2045777",6.9,0,0,26,0,6.59999998410543,7.07500010728836,6.52499997615814
"338","2045795",6.8,0,0,6,0,6.80000019073486,6.50000016689301,6.80000019073486
"339","2045931",4,0,7,13,0,4,4.23999999364217,4
"340","2046526",7.1,0,0,24,0,7.28181825984608,6.92508154583763,7.36111113760206
"341","2046729",5.5,0,0,20,0,6.25,5.64000000953674,5.73333326975505
"342","2046802",7,0,0,56,0,7.4764705545762,7.15820270795966,7.38333331214057
"343","2046890",7.2,0,0,18,0,7.09999990463257,6.73462443345273,7.17499983310699
"344","2047007",6.3,0,0,59,0,6.37500011920929,6.35111122043044,6.30000019073486
"345","2047142",7.5,0,0,27,0,6.89230772165152,6.47730953466325,6.70000004768372
"346","2047167",5.3,0,0,32,0,5.66000003814697,5.25746034364852,5.625
"347","2047431",4.7,0,43,23,0,4.69999980926514,5.12857128324963,4.69999980926514
"348","2047577",7,0,0,19,0,6.25,7,6.65000009536743
"349","2047692",4.1,0,6,14,0,5.69999998266047,5.0207747080425,5.299999944369
"350","2048138",4.6,0,6,3,0,4.59999990463257,4.65199994723002,4.59999990463257
"351","2048237",7.8,0,0,1,5,6.70000004768372,7.80000019073486,7.80000019073486
"352","2048296",3.4,0,8,2,0,3.40000009536743,3.40000009536743,3.40000009536743
"353","2048471",5.6,0,0,34,0,5.59999990463257,5.59999990463257,5.59999990463257
"354","2048538",5.1,0,1,13,0,5.09999990463257,5.21635797288683,5.09999990463257
"355","2048680",3.1,0,5,0,0,3.40588233050178,3.4429292221262,3.09999990463257
"356","2048681",3.6,0,7,0,0,3.40588233050178,3.50575749512875,3.59999990463257
"357","2048851",6.7,0,0,54,0,6.5,6.43399992715745,6.5
"358","2048959",7.7,0,0,10,25,7.69999980926514,7.69999980926514,7.69999980926514
"359","2048986",5.5,0,2,18,0,5.5,5.64111109309726,5.5
"360","2049057",5.9,0,0,57,0,5.55000007152557,6.00665522189837,5.71249997615814
"361","2049139",7.6,0,0,1,2,8.03333330154419,7.59999990463257,7.81666660308838
"362","2049194",7.4,0,0,72,1,6.44666665395101,6.45928763099745,6.45317455322023
"363","2049240",6.9,0,0,27,0,6.90000009536743,6.90000009536743,6.90000009536743
"364","2049346",4.8,0,12,0,0,4.80000019073486,5.03333346048991,4.80000019073486
"365","2049372",6,0,0,14,0,6,5.72999997138977,6
"366","2049810",5.3,0,3,13,0,5.30000019073486,5.30000019073486,5.30000019073486
"367","2049822",7,0,0,0,0,7,6.66666666666667,7
"368","2050055",5.5,0,1,35,0,5.40000009536743,6.02436089910063,5.52857147430887
"369","2050095",6.3,0,1,56,0,6.30000019073486,6.29787013117369,6.66666666666667
"370","2050208",5.6,0,0,4,0,5.53333330154419,5.56666660308838,5.53333330154419
"371","2050266",2.6,0,79,5,0,2.59999990463257,2.70416657129923,2.59999990463257
"372","2050448",7.5,0,0,16,0,6.5,6.67999992370605,5.95000004768372
"373","2050533",7.4,0,0,34,0,7.40000009536743,5.83333341280619,7.40000009536743
"374","2050593",6.7,0,0,62,0,6.89999985694885,6.70689980328775,6.58749989668528
"375","2050603",6.6,0,0,27,0,4.46666661898295,6.33526454829665,6.59583325187365
"376","2050642",6.6,0,0,21,0,6.59999990463257,6.14328346001606,6.83333317438761
"377","2050657",7.4,0,1,36,0,5.97142859867641,6.58120078680785,6.72222222222222
"378","2050739",5.5,0,5,35,0,5.5,5.43257571892305,5.5
"379","2051018",6.6,0,2,10,0,6.59999990463257,6.21857134444373,6.59999990463257
"380","2051128",6.3,0,0,1,0,6.30000019073486,6.30000019073486,6.30000019073486
"381","2051781",7,0,0,15,0,7,7,7
"382","2051977",7.4,0,0,8,0,6.85000014305115,6.95500007867813,7.40000009536743
"383","2052020",6.3,0,0,38,0,6.30000019073486,6.30000019073486,6.30000019073486
"384","2052132",4.2,0,14,1,0,4.19999980926514,4.19999980926514,4.19999980926514
"385","2052191",7.3,0,0,13,1,6.90000009536743,7.30000019073486,6.67500001192093
"386","2052315",8.6,0,0,0,3,8.60000038146973,8.60000038146973,8.60000038146973
"387","2052615",7.3,0,0,14,0,7.30000019073486,6.02888885604011,6.7800000667572
"388","2052645",3.1,0,10,5,0,3.09999990463257,3.89999993642171,4.32666665712992
"389","2052820",7.6,0,0,0,18,7.59999990463257,7.59999990463257,7.59999990463257
"390","2052911",7.3,0,0,6,0,6.90000009536743,7.30000019073486,6.97500002384186
"391","2052912",5.8,0,2,12,0,5.80000019073486,5.80000019073486,5.80000019073486
"392","2052956",7.9,0,0,8,9,7.90000009536743,6,7.90000009536743
"393","2052963",6.2,0,0,9,0,6.19999980926514,6.09999984502792,6.19999980926514
"394","2053015",4.8,0,65,40,0,5.90000009536743,6.04378744298324,6.11428574153355
"395","2053256",2.9,0,19,6,0,2.90000009536743,3.48205135724483,2.90000009536743
"396","2053258",4.5,0,28,19,0,4.5,4.5,4.5
"397","2053371",3.8,0,38,8,0,3.79999995231628,3.79999995231628,3.79999995231628
"398","2053380",3.4,0,7,3,0,3.40000009536743,4.06309532267707,3.97500002384186
"399","2053392",3.5,0,43,2,0,4.59999990463257,4.04999995231628,4.59999990463257
"400","2053394",5,0,18,48,0,6.40000002724784,5.97768990397308,5
"401","2053502",6.5,0,2,26,0,6.5,6.00952377773467,6.5
"402","2053515",5.9,0,3,73,0,6.19999990463257,6.07008746116311,6.275000055631
"403","2053525",6,0,0,5,0,6,6.29166668256124,6
"404","2053623",4.6,0,2,4,0,4.59999990463257,5.27767464505646,4.89999997615814
"405","2053646",6.3,0,0,16,0,6.30000019073486,6.38750010728836,6.30000019073486
"406","2053740",6.5,0,0,26,0,6.5,6.5,6.5
"407","2054002",6.7,0,0,14,0,6.69999980926514,6.80666650136312,6.69999980926514
"408","2054009",7.1,0,0,79,1,6.12380948520842,6.67049866776713,6.55291664799054
"409","2054046",4.8,0,49,21,0,4.80000019073486,5.17201765718914,4.80000019073486
"410","2054124",7.2,0,0,35,0,7.31666668256124,6.39602266387506,7.01249993509716
"411","2054172",8.2,0,0,1,1,8.19999980926514,8.19999980926514,8.19999980926514
"412","2054280",6,0,1,107,0,6.23999996185303,6.36000000194267,6.15000009536743
"413","2054322",7.8,0,0,10,9,7.64000005722046,7.27828577109746,7.39285721097674
"414","2054532",4.2,0,10,13,0,4.19999980926514,5.35666661610206,5.21111106872559
"415","2054535",4.4,0,39,23,0,4.40000009536743,4.40000009536743,4.84666674578631
"416","2054572",3.6,0,27,14,0,4.30000004172325,3.64888882504569,3.97142863273621
"417","2054577",7.8,0,0,13,24,7.40000009536743,7.12190484581413,7.40000009536743
"418","2054585",6.7,0,0,20,0,7.10800003051758,6.68645825982094,6.88999989827474
"419","2054928",6.6,0,0,30,0,6.95000004768372,6.11432660019759,6.62499994039536
"420","2055078",4.8,0,10,6,0,5.20000004768372,5.16666671435038,5.20000004768372
"421","2055086",6.5,0,2,94,0,6.5,6.19888393545435,5.59999992450078
